person_id,GP,PTS,FG_PCT,FG3_PCT,FT_PCT,REB,AST,STL,BLK,from_year,to_year
1631207,73.0,2.3469924812030074,0.4195,0.246,0.6970000000000001,1.3011278195488722,0.9037593984962407,0.287593984962406,0.1800751879699248,2022,2023
1631210,5.0,2.6,0.556,0.25,1.0,1.2,0.4,0.0,0.2,2023,2023
1631211,3.0,1.0,0.25,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,2022,2022
1631212,76.0,5.064397046759639,0.4825,0.3825,0.625,2.2571780147662017,0.7579983593109105,0.32649712879409354,0.691960623461854,2022,2023
1631213,16.0,1.3125,0.391,0.143,1.0,0.75,0.125,0.0625,0.0,2022,2022
1631214,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022,2023
1631216,91.0,4.267156862745098,0.3765,0.35450000000000004,0.8029999999999999,1.7580882352941176,0.5941176470588235,0.2426470588235294,0.08112745098039216,2022,2023
1631217,32.0,2.690909090909091,0.5055000000000001,0.25,0.6875,2.1363636363636367,0.2909090909090909,0.3590909090909091,0.18181818181818182,2022,2023
1631218,40.0,6.425,0.686,0.0,0.597,3.975,0.925,0.3,0.8,2023,2023
1631219,19.0,2.3684210526315788,0.321,0.229,0.75,0.8947368421052632,0.5789473684210527,0.3684210526315789,0.47368421052631576,2022,2022
1631220,10.0,1.7999999999999998,0.354,0.25,0.4165,0.7999999999999999,0.4,0.2,0.1,2022,2023
1631221,18.0,2.4444444444444446,0.444,0.35,0.714,0.5555555555555556,0.6666666666666666,0.5,0.0,2022,2023
1631222,46.0,3.3181818181818183,0.3805,0.273,0.764,1.6272727272727274,0.5727272727272728,0.2168831168831169,0.1025974025974026,2022,2023
1631223,168.0,7.094876700680272,0.47550000000000003,0.35300000000000004,0.50125,3.0064625850340136,0.9943027210884353,0.36133078231292515,0.18127125850340137,2022,2023
1631230,51.0,4.246894409937888,0.5055000000000001,0.2145,0.6835,3.6475155279503104,0.9937888198757763,0.37422360248447206,0.6001552795031055,2022,2023
1631241,2.0,1.0,0.333,0.0,0.0,0.5,0.0,0.0,0.0,2023,2023
1631243,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2023,2023
